id,latency,size,totalTime
1291,54,2,232795
1292,50,2,232795
1293,50,2,232795
1294,53,2,232795
1295,47,2,232795
1296,49,2,232795
1297,47,2,232795
1298,56,2,232795
1299,51,2,232795
1300,52,2,232795
1301,48,2,232795
1302,49,2,232795
1303,52,2,232795
1304,48,2,232795
1305,51,2,232795
1306,52,2,232795
1307,52,2,232795
1308,46,2,232795
1309,52,2,232795
1310,53,2,232795
1311,52,2,232795
1312,47,2,232795
1313,52,2,232795
1314,46,2,232795
1315,52,2,232795
1316,53,2,232795
1317,51,2,232795
1318,54,2,232795
1319,52,2,232795
1320,53,2,232795
1321,47,2,232795
1322,51,2,232795
1323,53,2,232795
1324,51,2,232795
1325,48,2,232795
1326,49,2,232795
1327,53,2,232795
1328,46,2,232795
1329,55,2,232795
1330,51,2,232795
1331,50,2,232795
1332,51,2,232795
1333,50,2,232795
1334,53,2,232795
1335,46,2,232795
1336,51,2,232795
1337,48,2,232795
1338,51,2,232795
1339,51,2,232795
1340,52,2,232795
1341,46,2,232795
1342,51,2,232795
1343,53,2,232795
1344,52,2,232795
1345,46,2,232795
1346,51,2,232795
1347,43,2,232795
1348,51,2,232795
1349,46,2,232795
1350,53,2,232795
1351,47,2,232795
1352,54,2,232795
1353,51,2,232795
1354,51,2,232795
1355,46,2,232795
1356,52,2,232795
1357,52,2,232795
1358,45,2,232795
1359,50,2,232795
1360,52,2,232795
1361,54,2,232795
1362,51,2,232795
1363,47,2,232795
1364,49,2,232795
1365,52,2,232795
1366,52,2,232795
1367,51,2,232795
1368,44,2,232795
1369,53,2,232795
1370,53,2,232795
1371,48,2,232795
1372,54,2,232795
1373,50,2,232795
1374,50,2,232795
1375,48,2,232795
1376,53,2,232795
1377,45,2,232795
1378,48,2,232795
1379,48,2,232795
1380,51,2,232795
1381,45,2,232795
1382,53,2,232795
1383,50,2,232795
1384,52,2,232795
1385,49,2,232795
1386,52,2,232795
1387,51,2,232795
1388,51,2,232795
1389,43,2,232795
1390,47,2,232795
1391,46,2,232795
1392,45,2,232795
1393,52,2,232795
1394,50,2,232795
1395,46,2,232795
1396,52,2,232795
1397,44,2,232795
1398,51,2,232795
1399,52,2,232795
1400,54,2,232795
1401,51,2,232795
1402,51,2,232795
1403,53,2,232795
